month,media,tv,radio,prog_type,nom,appartenance,party_abb,time,path
2021-06-01,France Info,FALSE,TRUE,JT,Mignola Patrick,Mouvement Démocrate,MODEM,7,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,France Info,FALSE,TRUE,MAG,Mignola Patrick,Mouvement Démocrate,MODEM,9,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,Sud Radio,FALSE,TRUE,MAG,Mignola Patrick,Mouvement Démocrate,MODEM,10,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-05-01,France Info,FALSE,TRUE,JT,Mignola Patrick,Mouvement Démocrate,MODEM,3,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-01-01,France Info,FALSE,TRUE,JT,Mignola Patrick,Mouvement Démocrate,MODEM,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,France Info,FALSE,TRUE,MAG,Mignola Patrick,Mouvement Démocrate,MODEM,13,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-02-01,France 2,TRUE,FALSE,JT,Mignola Patrick,Mouvement Démocrate,MODEM,17,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-28-02-2021.xlsx
2021-06-01,France 3,TRUE,FALSE,MAG,Mignola Patrick,Mouvement Démocrate,MODEM,9,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-30-06-2021.xlsx
2021-06-01,Canal +,TRUE,FALSE,MAG,Mignola Patrick,Mouvement Démocrate,MODEM,2,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-30-06-2021.xlsx
2021-01-01,France 2,TRUE,FALSE,JT,Mignola Patrick,Mouvement Démocrate,MODEM,1,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-31-01-2021.xlsx
2021-03-01,TMC,TRUE,FALSE,MAG,Mignola Patrick,Mouvement Démocrate,MODEM,10,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-31-03-2021.xlsx
2021-02-01,BFM TV,TRUE,FALSE,JT,Pulvar Audrey,Divers Gauche,Gauche,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-02-01,CNEWS,TRUE,FALSE,MAG,Pulvar Audrey,Divers Gauche,Gauche,5,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-02-01,France Info TV,TRUE,FALSE,JT,Pulvar Audrey,Divers Gauche,Gauche,5,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-02-01,France Info TV,TRUE,FALSE,PROG,Pulvar Audrey,Divers Gauche,Gauche,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-04-01,BFM TV,TRUE,FALSE,JT,Pulvar Audrey,Divers Gauche,Gauche,34,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-04-01,CNEWS,TRUE,FALSE,MAG,Pulvar Audrey,Divers Gauche,Gauche,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-03-01,BFM TV,TRUE,FALSE,JT,Pulvar Audrey,Divers Gauche,Gauche,38,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-03-01,BFM TV,TRUE,FALSE,MAG,Pulvar Audrey,Divers Gauche,Gauche,90.01666666666667,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-03-01,CNEWS,TRUE,FALSE,MAG,Pulvar Audrey,Divers Gauche,Gauche,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-03-01,France Info TV,TRUE,FALSE,MAG,Pulvar Audrey,Divers Gauche,Gauche,16,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-05-01,BFM TV,TRUE,FALSE,JT,Pulvar Audrey,Divers Gauche,Gauche,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-05-01,BFM TV,TRUE,FALSE,MAG,Pulvar Audrey,Divers Gauche,Gauche,20,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-05-01,CNEWS,TRUE,FALSE,MAG,Pulvar Audrey,Divers Gauche,Gauche,5,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-05-01,LCI,TRUE,FALSE,JT,Pulvar Audrey,Divers Gauche,Gauche,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-05-01,LCI,TRUE,FALSE,MAG,Pulvar Audrey,Divers Gauche,Gauche,23,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-05-01,France Info TV,TRUE,FALSE,JT,Pulvar Audrey,Divers Gauche,Gauche,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-05-01,France Info TV,TRUE,FALSE,MAG,Pulvar Audrey,Divers Gauche,Gauche,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-08-01,LCI,TRUE,FALSE,MAG,Pulvar Audrey,Divers Gauche,Gauche,10,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,Sud Radio,FALSE,TRUE,PROG,Pulvar Audrey,Divers Gauche,Gauche,6,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-02-01,France Inter,FALSE,TRUE,JT,Pulvar Audrey,Divers Gauche,Gauche,10,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-02-01,France Info,FALSE,TRUE,JT,Pulvar Audrey,Divers Gauche,Gauche,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-02-01,France Info,FALSE,TRUE,MAG,Pulvar Audrey,Divers Gauche,Gauche,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-06-01,France Info,FALSE,TRUE,JT,Pulvar Audrey,Divers Gauche,Gauche,5,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,RTL,FALSE,TRUE,MAG,Pulvar Audrey,Divers Gauche,Gauche,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,Sud Radio,FALSE,TRUE,MAG,Pulvar Audrey,Divers Gauche,Gauche,3,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-05-01,France Info,FALSE,TRUE,MAG,Pulvar Audrey,Divers Gauche,Gauche,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,RMC,FALSE,TRUE,MAG,Pulvar Audrey,Divers Gauche,Gauche,20,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,RTL,FALSE,TRUE,MAG,Pulvar Audrey,Divers Gauche,Gauche,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-03-01,France Culture,FALSE,TRUE,MAG,Pulvar Audrey,Divers Gauche,Gauche,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,BFM,FALSE,TRUE,MAG,Pulvar Audrey,Divers Gauche,Gauche,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,RMC,FALSE,TRUE,MAG,Pulvar Audrey,Divers Gauche,Gauche,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-02-01,France 5,TRUE,FALSE,PROG,Pulvar Audrey,Divers Gauche,Gauche,2,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-28-02-2021.xlsx
2021-04-01,France 5,TRUE,FALSE,PROG,Pulvar Audrey,Divers Gauche,Gauche,1,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-30-04-2021.xlsx
2021-06-01,Canal +,TRUE,FALSE,MAG,Pulvar Audrey,Divers Gauche,Gauche,1,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-30-06-2021.xlsx
2021-03-01,France 5,TRUE,FALSE,PROG,Pulvar Audrey,Divers Gauche,Gauche,1,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-31-03-2021.xlsx
2021-01-01,BFM TV,TRUE,FALSE,JT,Rabault Valérie,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-01-01,CNEWS,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-04-01,LCI,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-04-01,France Info TV,TRUE,FALSE,JT,Rabault Valérie,Parti Socialiste,PS,17,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-06-01,BFM TV,TRUE,FALSE,JT,Rabault Valérie,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-06-01,CNEWS,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,18,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-06-01,LCI,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-06-01,France Info TV,TRUE,FALSE,JT,Rabault Valérie,Parti Socialiste,PS,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-03-01,BFM TV,TRUE,FALSE,JT,Rabault Valérie,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-03-01,LCI,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-07-01,France Info TV,TRUE,FALSE,JT,Rabault Valérie,Parti Socialiste,PS,3,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-07-01,BFM TV,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,3,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-08-01,France Info TV,TRUE,FALSE,JT,Rabault Valérie,Parti Socialiste,PS,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,CNEWS,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,5,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,LCI,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,23,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,France Info TV,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,12,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-09-01,LCI,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-10-01,BFM TV,TRUE,FALSE,JT,Rabault Valérie,Parti Socialiste,PS,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,JT,Rabault Valérie,Parti Socialiste,PS,15,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-09-01,RMC Découverte,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,5,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-07-01,France Info,FALSE,TRUE,JT,Rabault Valérie,Parti Socialiste,PS,10,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,RTL,FALSE,TRUE,MAG,Rabault Valérie,Parti Socialiste,PS,7,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-08-01,France Info,FALSE,TRUE,JT,Rabault Valérie,Parti Socialiste,PS,3,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-08-01,France Inter,FALSE,TRUE,MAG,Rabault Valérie,Parti Socialiste,PS,17,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-08-01,France Info,FALSE,TRUE,MAG,Rabault Valérie,Parti Socialiste,PS,12,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-09-01,France Info,FALSE,TRUE,JT,Rabault Valérie,Parti Socialiste,PS,6,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,BFM,FALSE,TRUE,MAG,Rabault Valérie,Parti Socialiste,PS,5,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,Sud Radio,FALSE,TRUE,MAG,Rabault Valérie,Parti Socialiste,PS,10,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-06-01,France Info,FALSE,TRUE,MAG,Rabault Valérie,Parti Socialiste,PS,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,BFM,FALSE,TRUE,MAG,Rabault Valérie,Parti Socialiste,PS,142.03333333333333,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-01-01,France Info,FALSE,TRUE,JT,Rabault Valérie,Parti Socialiste,PS,6,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-03-01,France Info,FALSE,TRUE,JT,Rabault Valérie,Parti Socialiste,PS,7,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,BFM,FALSE,TRUE,MAG,Rabault Valérie,Parti Socialiste,PS,55,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-06-01,RMC Story,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,5,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-30-06-2021.xlsx
2021-05-01,France 3,TRUE,FALSE,MAG,Rabault Valérie,Parti Socialiste,PS,21,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-31-05-2021.xlsx
2021-02-01,France Info TV,TRUE,FALSE,JT,Batho Delphine,Génération Ecologie,NA,15,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-04-01,BFM TV,TRUE,FALSE,MAG,Batho Delphine,Génération Ecologie,NA,20,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-04-01,France Info TV,TRUE,FALSE,MAG,Batho Delphine,Génération Ecologie,NA,46,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-06-01,France Info TV,TRUE,FALSE,JT,Batho Delphine,Génération Ecologie,NA,5,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-03-01,France Info TV,TRUE,FALSE,JT,Batho Delphine,Génération Ecologie,NA,8,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-07-01,France Info TV,TRUE,FALSE,JT,Batho Delphine,Génération Ecologie,NA,17,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-07-01,BFM TV,TRUE,FALSE,MAG,Batho Delphine,Génération Ecologie,NA,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-07-01,LCI,TRUE,FALSE,MAG,Batho Delphine,Génération Ecologie,NA,16,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-07-01,France Info TV,TRUE,FALSE,PROG,Batho Delphine,Génération Ecologie,NA,5,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-08-01,LCI,TRUE,FALSE,MAG,Batho Delphine,Génération Ecologie,NA,14,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,France Info TV,TRUE,FALSE,MAG,Batho Delphine,Génération Ecologie,NA,13,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-09-01,LCI,TRUE,FALSE,JT,Batho Delphine,Génération Ecologie,NA,43,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,France Info TV,TRUE,FALSE,JT,Batho Delphine,Génération Ecologie,NA,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,BFM TV,TRUE,FALSE,MAG,Batho Delphine,Génération Ecologie,NA,10,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,France Info TV,TRUE,FALSE,MAG,Batho Delphine,Génération Ecologie,NA,25,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,JT,Batho Delphine,Génération Ecologie,NA,13,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,JT,Batho Delphine,Génération Ecologie,NA,28,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-07-01,France 2,TRUE,FALSE,JT,Batho Delphine,Génération Ecologie,NA,8,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-09-01,France 5,TRUE,FALSE,MAG,Batho Delphine,Génération Ecologie,NA,3,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,RMC Story,TRUE,FALSE,MAG,Batho Delphine,Génération Ecologie,NA,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-07-01,Europe 1,FALSE,TRUE,JT,Batho Delphine,Génération Ecologie,NA,1,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,RMC,FALSE,TRUE,MAG,Batho Delphine,Génération Ecologie,NA,39,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,France Inter,FALSE,TRUE,MAG,Batho Delphine,Génération Ecologie,NA,16,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,Europe 1,FALSE,TRUE,MAG,Batho Delphine,Génération Ecologie,NA,10,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-08-01,France Info,FALSE,TRUE,MAG,Batho Delphine,Génération Ecologie,NA,14,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-09-01,France Info,FALSE,TRUE,JT,Batho Delphine,Génération Ecologie,NA,5,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,France Inter,FALSE,TRUE,MAG,Batho Delphine,Génération Ecologie,NA,13,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,France Info,FALSE,TRUE,MAG,Batho Delphine,Génération Ecologie,NA,9,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,RMC,FALSE,TRUE,MAG,Batho Delphine,Génération Ecologie,NA,1,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-04-01,France Inter,FALSE,TRUE,MAG,Batho Delphine,Génération Ecologie,NA,32,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-04-01,RMC,FALSE,TRUE,MAG,Batho Delphine,Génération Ecologie,NA,42,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-03-01,France Inter,FALSE,TRUE,MAG,Batho Delphine,Génération Ecologie,NA,6,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,France Culture,FALSE,TRUE,JT,Batho Delphine,Génération Ecologie,NA,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,Europe 1,FALSE,TRUE,JT,Batho Delphine,Génération Ecologie,NA,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-01-01,France Info TV,TRUE,FALSE,JT,Guetta Bernard,La République En Marche,LREM,22,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-04-01,France Info TV,TRUE,FALSE,MAG,Guetta Bernard,La République En Marche,LREM,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-04-01,France Info TV,TRUE,FALSE,PROG,Guetta Bernard,La République En Marche,LREM,27,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-06-01,LCI,TRUE,FALSE,MAG,Guetta Bernard,La République En Marche,LREM,7,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-03-01,France Info TV,TRUE,FALSE,JT,Guetta Bernard,La République En Marche,LREM,17,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-05-01,BFM TV,TRUE,FALSE,JT,Guetta Bernard,La République En Marche,LREM,7,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-08-01,BFM TV,TRUE,FALSE,JT,Guetta Bernard,La République En Marche,LREM,9,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,LCI,TRUE,FALSE,JT,Guetta Bernard,La République En Marche,LREM,9,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,LCI,TRUE,FALSE,MAG,Guetta Bernard,La République En Marche,LREM,51,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-09-01,France Info TV,TRUE,FALSE,JT,Guetta Bernard,La République En Marche,LREM,32,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,LCI,TRUE,FALSE,MAG,Guetta Bernard,La République En Marche,LREM,7,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-10-01,LCI,TRUE,FALSE,MAG,Guetta Bernard,La République En Marche,LREM,8,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,PROG,Guetta Bernard,La République En Marche,LREM,26,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,JT,Guetta Bernard,La République En Marche,LREM,19,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,MAG,Guetta Bernard,La République En Marche,LREM,7,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,LCI,TRUE,FALSE,MAG,Guetta Bernard,La République En Marche,LREM,42,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,MAG,Guetta Bernard,La République En Marche,LREM,31,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,PROG,Guetta Bernard,La République En Marche,LREM,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
